tweet_user_x,tweet_id,tweet_url,tweet_text,Number_of_panels,type_of_image,scale,type_of_subject,attributes_of_subject,contains_words,face_posture_emotion,narrative_old,narrative,emotional_appeal,intent,actor,Notes,Labeler,overlap,date,retweet_count,favorite_count,followers_int,tweet_user_y,Number_of_panels_b,type_of_image_ar,type_of_image_illustration,type_of_image_screenshot,scale_ar,scale_other,scale_closeup,scale_long,type_of_subject_ar,type_of_subject_text,type_of_subject_object,type_of_subject_scene,type_of_subject_creature,type_of_subject_other,attributes_of_subject_ar,attributes_of_subject_posture,attributes_of_subject_na,attributes_of_subject_poster,attributes_of_subject_scene,contains_words_ar,contains_words_no,face_posture_emotion_ar,face_posture_emotion_neutral,face_posture_emotion_positive,face_posture_emotion_negative,narrative_ar,narrative_hero,narrative_fool,narrative_villain,narrative_victim,narrative_other,emotional_appeal_ar,emotional_appeal_pride,emotional_appeal_humor,emotional_appeal_outrage,emotional_appeal_compassion,emotional_appeal_fear,emotional_appeal_encouragement,emotional_appeal_sadness,emotional_appeal_gratitude,emotional_appeal_hope,emotional_appeal_thankfulness,intent_ar,intent_info,intent_call_to_action,actor_ar,actor_ukr_military,actor_rus_military,actor_ukr_civilians,actor_russia,actor_putin,actor_ukraine,actor_zelensky,actor_west,tweet_user_DefenceU,tweet_user_uamemesforces,tweet_user_OFFICIAL,sample_weight,tweet_user_Ukraine,day,days_from_start,followers_log,np.log2(followers_int + 1),actor_simplified
DefenceU,1506491477538615298,https://twitter.com/DefenceU/status/1506491477538615298,"🔊Звернення @ZelenskyyUa за підсумками 27-го дня війни: 
Будемо працювати, будемо боротися як тільки можемо. До останнього. На всіх майданчиках. Із повною енергією. На результат. З усіма нашими силами. І не втомимося. Відпочинемо, коли переможемо ➡️ https://t.co/zdtnislPcK",single,photo,medium,character,facial expression,no,neutral,hero,hero,pride,call to action,zelensky,,Yelena,,2022-03-23 04:42:12+00:00,209,1339,814939.3672612802,DefenceU,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['no'],1,['neutral'],1,0,0,['hero'],1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['call to action'],0,1,['zelensky'],0,0,0,0,0,0,1,False,1,0,1,0.6384384384384384,0,2022-03-23,28.0,19.636334969358426,19.636334969358426,Zelensky
DefenceU,1552013338976059393,https://twitter.com/DefenceU/status/1552013338976059393,"President of Ukraine @ZelenskyyUa was presented with a Winston Churchill Leadership Award.
&quot;The democracies of the world are capable of stopping any tyranny. We are capable of stopping any evil that threatens our freedom.&quot;",single,photo,closeup,character,facial expression,no,neutral,hero,hero,pride,other,zelensky,,Yelena,,2022-07-26 19:29:49+00:00,1044,8186,1181725.0,DefenceU,0,['photo'],0,0,['closeup'],0,1,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['no'],1,['neutral'],1,0,0,['hero'],1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,['zelensky'],0,0,0,0,0,0,1,False,1,0,1,0.6384384384384384,0,2022-07-26,153.0,20.172464134225873,20.172464134225873,Zelensky
DefenceU,1507671007791824901,https://twitter.com/DefenceU/status/1507671007791824901,❗️Оперативна інформація станом на 12.00 26.03.2022 щодо російського вторгнення ➡️ https://t.co/h5WmJsH6Z2,single,illustration,other,text,poster,yes,na,"hero, villain","hero, villain",pride,info,"ukr military, russia",,Yelena,,2022-03-26 10:49:14+00:00,57,263,832363.696088612,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,"['hero', 'villain']",1,0,1,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,"['ukr military', 'russia']",1,0,0,1,0,0,0,False,1,0,1,0.6384384384384384,0,2022-03-26,31.0,19.666856250348598,19.666856250348598,Ukr milit.
uamemesforces,1507711470645219331,https://twitter.com/uamemesforces/status/1507711470645219331,https://t.co/FbuiydoaZF,multiple,photo,medium,character,facial expression,yes,neutral,fool,fool,humor,other,putin,,Yelena,,2022-03-26 13:30:01+00:00,79,1610,100479.95562916854,uamemesforces,1,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['neutral'],1,0,0,['fool'],0,1,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['putin'],0,0,0,0,1,0,0,False,0,1,0,0.775346462436178,0,2022-03-26,31.0,16.616562564667788,16.616562564667788,Putin
uamemesforces,1498603542172606467,https://twitter.com/uamemesforces/status/1498603542172606467,https://t.co/5EWRhrOhtv,single,photo,medium,character,facial expression,yes,neutral,hero,hero,"humor, pride",other,zelensky,,Gianmarco,overlap,2022-03-01 10:18:21+00:00,16,266,147.0,uamemesforces,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['neutral'],1,0,0,['hero'],1,0,0,0,0,"['humor', 'pride']",1,1,0,0,0,0,0,0,0,0,['other'],0,0,['zelensky'],0,0,0,0,0,0,1,False,0,1,0,0.775346462436178,0,2022-03-01,6.0,7.20945336562895,7.20945336562895,Zelensky
DefenceU,1511754692375764994,https://twitter.com/DefenceU/status/1511754692375764994,"Доброго вечора, ми з України! 💙💛",single,photo,medium,character,posture,no,positive,hero,hero,pride,other,ukr military,,Yelena,,2022-04-06 17:16:20+00:00,619,7840,909121.4657709536,DefenceU,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['no'],1,['positive'],0,1,0,['hero'],1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,['ukr military'],1,0,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-04-06,42.0,19.79411512403746,19.79411512403746,Ukr milit.
uamemesforces,1502670664079187971,https://twitter.com/uamemesforces/status/1502670664079187971,https://t.co/PPPyIRU3G8,single,photo,medium,character,facial expression,yes,positive,fool,fool,humor,other,putin,,Yelena,,2022-03-12 15:39:39+00:00,220,2176,45096.589165376805,uamemesforces,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['positive'],0,1,0,['fool'],0,1,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['putin'],0,0,0,0,1,0,0,False,0,1,0,0.775346462436178,0,2022-03-12,17.0,15.460762691253608,15.460762691253608,Putin
DefenceU,1516270301495103488,https://twitter.com/DefenceU/status/1516270301495103488,❗️Оперативна інформація станом на 06.00 19.04.2022 щодо російського вторгнення ➡️ https://t.co/kKOof9OQ2l,single,illustration,other,text,poster,yes,na,"hero, villain","hero, villain",pride,info,"ukr military, russia",,Yelena,,2022-04-19 04:19:45+00:00,83,356,972798.8168658472,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,"['hero', 'villain']",1,0,1,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,"['ukr military', 'russia']",1,0,0,1,0,0,0,False,1,0,1,0.6384384384384384,0,2022-04-19,55.0,19.89178343162419,19.89178343162419,Ukr milit.
DefenceU,1526823871860678656,https://twitter.com/DefenceU/status/1526823871860678656,"Втрати ворога в інфографіці 👇
@armyinformcomua",single,illustration,other,text,poster,yes,na,"hero, fool","fool, hero",pride,info,"rus military, ukr military",summary of russian losses,Yelena,,2022-05-18 07:15:52+00:00,454,2493,1082669.1814884436,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,"['fool', 'hero']",1,1,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,"['rus military', 'ukr military']",1,1,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-05-18,84.0,20.046162384753924,20.046162384753924,Ukr milit.
DefenceU,1571461421858185217,https://twitter.com/DefenceU/status/1571461421858185217,"Serhiy Ivanchuk, an aspiring opera singer, was wounded by rus terrorists when trying to evacuate civilians from Kharkiv. His lungs were pierced by 5 bullets. Not only did he survive this terrible injury, Serhiy is singing again.Nothing can break the Ukrainian spirit!
📷 @nytimes",multiple,photo,medium,character,posture,no,positive,hero,hero,"compassion, pride",other,ukr civilians,,Arthur,,2022-09-18 11:29:33+00:00,1152,10899,1365795.5784191831,DefenceU,1,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['no'],1,['positive'],0,1,0,['hero'],1,0,0,1,0,"['compassion', 'pride']",1,0,0,1,0,0,0,0,0,0,['other'],0,0,['ukr civilians'],0,0,1,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-09-18,207.0,20.381311194123583,20.381311194123583,Ukr civil.
DefenceU,1537881966569086982,https://twitter.com/DefenceU/status/1537881966569086982,".@ZelenskyyUa  
Paramedic Yuliia Paievska &quot;Tayra&quot;, one of defenders of the city of Mariupol, has been released from russian captivity.
Photo by Yuliia Paievska via AP",single,photo,medium,character,facial expression,no,neutral,hero,hero,pride,other,ukr military,,Yelena,,2022-06-17 19:36:47+00:00,678,7152,1117011.7123546056,DefenceU,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['no'],1,['neutral'],1,0,0,['hero'],1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,['ukr military'],1,0,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-06-17,114.0,20.091214174076992,20.091214174076992,Ukr milit.
DefenceU,1509382276714577925,https://twitter.com/DefenceU/status/1509382276714577925,❗️Оперативна інформація станом на 06.00 31.03.2022 щодо російського вторгнення ➡️ https://t.co/0llMgHnPkO,single,illustration,other,text,poster,yes,na,,none,pride,info,"ukraine, russia",,Yelena,,2022-03-31 04:09:12+00:00,80,392,856374.5256282408,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,['none'],0,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,"['ukraine', 'russia']",0,0,0,1,0,1,0,False,1,0,1,0.6384384384384384,0,2022-03-31,36.0,19.707884039941515,19.707884039941515,Russia
DefenceU,1505531321719865351,https://twitter.com/DefenceU/status/1505531321719865351,"💬 President of Ukraine @ZelenskyyUa: 
We do not have a huge territory - from ocean to ocean, we do not have nuclear weapons, we do not fill the world market with oil and gas. But we have our people and our land. For us it is gold.",multiple,photo,"medium, long",character,posture,no,positive,hero,hero,pride,other,ukr civilians,,Yelena,,2022-03-20 13:06:53+00:00,7621,43663,793834.0,DefenceU,1,['photo'],0,0,"['medium', 'long']",0,0,1,['character'],0,0,0,0,0,['posture'],1,0,0,0,['no'],1,['positive'],0,1,0,['hero'],1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,['ukr civilians'],0,0,1,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-03-20,25.0,19.598479646264696,19.598479646264696,Ukr civil.
uamemesforces,1526931970915172353,https://twitter.com/uamemesforces/status/1526931970915172353,https://t.co/d18zZIGkgs,multiple,"screenshot, photo",closeup,"character, text",facial expression,yes,positive,"hero, victim","victim, hero",pride,other,"russia, ukr military",,Yelena,,2022-05-18 14:25:25+00:00,1896,20033,189386.89936295024,uamemesforces,1,"['screenshot', 'photo']",0,1,['closeup'],0,1,0,"['character', 'text']",1,0,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['positive'],0,1,0,"['victim', 'hero']",1,0,0,1,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,"['russia', 'ukr military']",1,0,0,1,0,0,0,False,0,1,0,0.775346462436178,0,2022-05-18,84.0,17.530984629494633,17.530984629494633,Ukr milit.
DefenceU,1509500995709153283,https://twitter.com/DefenceU/status/1509500995709153283,#воїн_це_я 🇺🇦,single,photo,medium,character,facial expression,no,positive,hero,hero,pride,other,ukr military,,Arthur,,2022-03-31 12:00:57+00:00,112,1442,857218.866776997,DefenceU,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['no'],1,['positive'],0,1,0,['hero'],1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,['ukr military'],1,0,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-03-31,36.0,19.709305760485478,19.709305760485478,Ukr milit.
uamemesforces,1498243706473922563,https://twitter.com/uamemesforces/status/1498243706473922563,https://t.co/NeoflgTY3i,multiple,photo,long,object,na,no,na,fool,fool,humor,other,rus military,,Yelena,,2022-02-28 10:28:30+00:00,23,184,147.0,uamemesforces,1,['photo'],0,0,['long'],0,0,1,['object'],0,1,0,0,0,['na'],0,1,0,0,['no'],1,['na'],0,0,0,['fool'],0,1,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['rus military'],0,1,0,0,0,0,0,False,0,1,0,0.775346462436178,0,2022-02-28,5.0,7.20945336562895,7.20945336562895,Rus milit.
uamemesforces,1540314854187274243,https://twitter.com/uamemesforces/status/1540314854187274243,https://t.co/JWuSWvfCUq,single,photo,medium,character,facial expression,yes,positive,fool,fool,humor,other,rus media,,Corrdao,,2022-06-24 12:44:13+00:00,578,6581,226320.9760298674,uamemesforces,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['positive'],0,1,0,['fool'],0,1,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['rus media'],0,0,0,0,0,0,0,False,0,1,0,0.775346462436178,0,2022-06-24,121.0,17.78801715258993,17.78801715258993,none
uamemesforces,1504505341463175173,https://twitter.com/uamemesforces/status/1504505341463175173,https://t.co/ahXe0qQj5I,multiple,photo,"medium, long","character, scene",posture,yes,positive,victim,"hero, villain","humor, outrage",other,"nato, russia",,Gianmarco,overlap,2022-03-17 17:10:00+00:00,106,1053,74235.2467768139,uamemesforces,1,['photo'],0,0,"['medium', 'long']",0,0,1,"['character', 'scene']",0,0,1,0,0,['posture'],1,0,0,0,['yes'],0,['positive'],0,1,0,"['hero', 'villain']",1,0,1,0,0,"['humor', 'outrage']",0,1,1,0,0,0,0,0,0,0,['other'],0,0,"['nato', 'russia']",0,0,0,1,0,0,0,True,0,1,0,0.775346462436178,0,2022-03-17,22.0,16.17983615233505,16.17983615233505,Russia
uamemesforces,1531999016975626241,https://twitter.com/uamemesforces/status/1531999016975626241,https://t.co/meIuxrnfuY,multiple,photo,medium,character,posture,yes,neutral,hero,hero,pride,call to action,ukraine,,Gianmarco,,2022-06-01 14:00:03+00:00,291,4477,211558.9627314863,uamemesforces,1,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['yes'],0,['neutral'],1,0,0,['hero'],1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['call to action'],0,1,['ukraine'],0,0,0,0,0,1,0,False,0,1,0,0.775346462436178,0,2022-06-01,98.0,17.69070710078281,17.69070710078281,Ukraine
uamemesforces,1534984938189209602,https://twitter.com/uamemesforces/status/1534984938189209602,https://t.co/NxrNYkHtIE,single,illustration,other,text,poster,yes,na,hero,hero,hope,other,,,Yelena,,2022-06-09 19:45:02+00:00,1067,10663,218138.93641064488,uamemesforces,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,['hero'],1,0,0,0,0,['hope'],0,0,0,0,0,0,0,0,1,0,['other'],0,0,[],0,0,0,0,0,0,0,False,0,1,0,0.775346462436178,0,2022-06-09,106.0,17.734894392912395,17.734894392912395,none
DefenceU,1508691492491218951,https://twitter.com/DefenceU/status/1508691492491218951,❗️Загальні бойові втрати противника з 24.02 по 29.03 / The total combat losses of the enemy from 24.02 to 29.03 ➡️ https://t.co/RnJeOdeZUm,single,illustration,other,text,poster,yes,na,"hero, villain","hero, villain",pride,info,"ukr military, russia",,Yelena,,2022-03-29 06:24:16+00:00,173,858,846105.5455860524,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,"['hero', 'villain']",1,0,1,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,"['ukr military', 'russia']",1,0,0,1,0,0,0,False,1,0,1,0.6384384384384384,0,2022-03-29,34.0,19.690479819945292,19.690479819945292,Ukr milit.
DefenceU,1550852735595122689,https://twitter.com/DefenceU/status/1550852735595122689,"Ukrainian servicemembers training in the UK will soon be ready apply their new skill and use Western-style weapons against the russian occupiers.
Democracies should win!
🇺🇦🤝🇬🇧",single,photo,long,character,posture,no,neutral,hero,"hero, hero",pride,call to action,"western military, ukr military",,Arthur,,2022-07-23 14:38:00+00:00,1015,8938,1177177.7075104052,DefenceU,0,['photo'],0,0,['long'],0,0,1,['character'],0,0,0,0,0,['posture'],1,0,0,0,['no'],1,['neutral'],1,0,0,"['hero', 'hero']",1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['call to action'],0,1,"['western military', 'ukr military']",1,0,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-07-23,150.0,20.166901921874004,20.166901921874004,Ukr milit.
DefenceU,1549766074974949376,https://twitter.com/DefenceU/status/1549766074974949376,"Fire walk with me!
📸@ng_ukraine",single,photo,medium,character,facial expression,no,positive,hero,hero,pride,other,ukr military,,Yelena,,2022-07-20 14:40:00+00:00,218,2577,1172318.0642554828,DefenceU,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['no'],1,['positive'],0,1,0,['hero'],1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,['ukr military'],1,0,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-07-20,147.0,20.160933843668765,20.160933843668765,Ukr milit.
uamemesforces,1513231700557451273,https://twitter.com/uamemesforces/status/1513231700557451273,https://t.co/fVIAuG3uoU,single,illustration,medium,character,posture,no,"neutral, negative",fool,"other, other, fool",humor,other,"zelensky, johnson, putin",,Yelena,,2022-04-10 19:05:26+00:00,110,2104,129438.11657332724,uamemesforces,0,['illustration'],1,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['no'],1,"['neutral', 'negative']",1,0,1,"['other', 'other', 'fool']",0,1,0,0,1,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,"['zelensky', 'johnson', 'putin']",0,0,0,0,1,0,1,True,0,1,0,0.775346462436178,0,2022-04-10,46.0,16.981914140904877,16.981914140904877,Putin
Ukraine,1514283343310958611,https://twitter.com/Ukraine/status/1514283343310958611,#ArmUkraineNow,single,photo,closeup,character,facial expression,yes,positive,hero,hero,compassion,call to action,ukr military,,Corrado,overlap,2022-04-13 16:44:17+00:00,6471,48047,2041302.0,Ukraine,0,['photo'],0,0,['closeup'],0,1,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['positive'],0,1,0,['hero'],1,0,0,0,0,['compassion'],0,0,0,1,0,0,0,0,0,0,['call to action'],0,1,['ukr military'],1,0,0,0,0,0,0,False,0,0,1,6.947712418300654,1,2022-04-13,49.0,20.961058913455062,20.961058913455062,Ukr milit.
DefenceU,1506542913903370244,https://twitter.com/DefenceU/status/1506542913903370244,❗️Загальні бойові втрати противника з 24.02 по 23.03 / The total combat losses of the enemy from 24.02 to 23.03 ➡️ https://t.co/wGdX7a2jdy,single,illustration,other,text,poster,yes,na,"hero, fool","fool, hero",pride,info,"rus military, ukr military",,Yelena,,2022-03-23 08:06:35+00:00,208,848,815653.3272363527,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,"['fool', 'hero']",1,1,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,"['rus military', 'ukr military']",1,1,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-03-23,28.0,19.63759834472047,19.63759834472047,Ukr milit.
Ukraine,1552635389977976833,https://twitter.com/Ukraine/status/1552635389977976833,"On Ukrainian Statehood Day, a reminder that our national emblem has remained unchanged since Svyatoslav the Brave, Volodymyr the Great, and Yaroslav the Wise (10th c — 11th c).

Whether there’s any connection between the double-headed chicken and the ancient Rus’ remains unknown.",multiple,illustration,other,other,poster,no,na,none,none,pride,info,ukraine,,Arthur,,2022-07-28 12:41:38+00:00,1094,7159,2157560.0,Ukraine,1,['illustration'],1,0,['other'],1,0,0,['other'],0,0,0,0,1,['poster'],0,0,1,0,['no'],1,['na'],0,0,0,['none'],0,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,['ukraine'],0,0,0,0,0,1,0,False,0,0,1,6.947712418300654,1,2022-07-28,155.0,21.04096991813903,21.04096991813903,Ukraine
uamemesforces,1505582440055656451,https://twitter.com/uamemesforces/status/1505582440055656451,https://t.co/1nk6lveOL2,single,photo,closeup,character,facial expression,yes,neutral,hero,hero,pride,other,ukraine,,Corrdao,,2022-03-20 16:30:00+00:00,119,1629,88996.87902395916,uamemesforces,0,['photo'],0,0,['closeup'],0,1,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['neutral'],1,0,0,['hero'],1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,['ukraine'],0,0,0,0,0,1,0,False,0,1,0,0.775346462436178,0,2022-03-20,25.0,16.441483334077056,16.441483334077056,Ukraine
uamemesforces,1502024963657773063,https://twitter.com/uamemesforces/status/1502024963657773063,https://t.co/206mCiZuQ8,multiple,illustration,"closeup, long","object, character",facial expression,yes,negative,"fool, hero","hero, fool","humor, pride",other,"ukr civilians, rus military",,Arthur,,2022-03-10 20:53:52+00:00,171,1928,34841.45984303498,uamemesforces,1,['illustration'],1,0,"['closeup', 'long']",0,1,1,"['object', 'character']",0,1,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['negative'],0,0,1,"['hero', 'fool']",1,1,0,0,0,"['humor', 'pride']",1,1,0,0,0,0,0,0,0,0,['other'],0,0,"['ukr civilians', 'rus military']",0,1,1,0,0,0,0,False,0,1,0,0.775346462436178,0,2022-03-10,15.0,15.088558859917741,15.088558859917741,Rus milit.
